user_id,signup_date,churn_date,plan_type,primary_scenario,is_paid,monthly_spend,lifetime_months,total_revenue,is_churned,sessions_per_month,avg_session_depth
user_03926,2024-03-01,2024-04-30,enterprise,general_qa,True,50,2,100,True,9,7.8
user_03927,2024-01-07,2024-06-01,pro,coding,True,25,6,150,False,8,2.7
user_03928,2024-01-14,2024-06-01,pro,data_analysis,True,20,6,120,False,7,3.4
user_03929,2024-01-10,2024-05-09,pro,coding,True,25,4,100,True,4,1.1
user_03930,2024-03-28,2024-04-27,free,general_qa,False,0,1,0,True,7,4.5
user_03931,2024-03-11,2024-06-01,free,coding,False,0,3,0,False,5,1.6
user_03932,2024-01-28,2024-06-01,free,writing,False,0,7,0,False,4,5.4
user_03933,2024-02-06,2024-06-01,free,coding,False,0,6,0,False,4,4.6
user_03934,2024-02-21,2024-04-21,free,data_analysis,False,0,2,0,True,7,7.7
user_03935,2024-01-15,2024-06-01,pro,coding,True,20,12,240,False,2,3.8
user_03936,2024-02-24,2024-06-01,enterprise,coding,True,75,10,750,False,4,4.1
user_03937,2024-01-28,2024-04-27,pro,writing,True,25,3,75,True,4,6.0
user_03938,2024-03-13,2024-06-01,free,data_analysis,False,0,8,0,False,10,2.7
user_03939,2024-02-26,2024-06-01,pro,general_qa,True,20,5,100,False,12,3.7
user_03940,2024-03-13,2024-05-12,enterprise,coding,True,50,2,100,True,6,3.7
user_03941,2024-02-23,2024-06-01,free,coding,False,0,8,0,False,12,2.6
user_03942,2024-03-18,2024-06-01,pro,general_qa,True,25,7,175,False,9,10.1
user_03943,2024-01-17,2024-06-01,free,writing,False,0,6,0,False,5,2.5
user_03944,2024-02-19,2024-06-01,pro,coding,True,20,5,100,False,6,2.9
user_03945,2024-01-28,2024-06-01,free,general_qa,False,0,6,0,False,8,7.5
user_03946,2024-02-02,2024-05-02,pro,data_analysis,True,20,3,60,True,12,5.1
user_03947,2024-02-10,2024-04-10,enterprise,general_qa,True,50,2,100,True,7,5.5
user_03948,2024-01-18,2024-06-01,free,coding,False,0,7,0,False,7,3.7
user_03949,2024-01-04,2024-06-01,pro,data_analysis,True,20,12,240,False,8,4.5
user_03950,2024-03-28,2024-06-01,pro,coding,True,30,8,240,False,8,7.7
user_03951,2024-02-05,2024-06-01,free,general_qa,False,0,5,0,False,3,6.0
user_03952,2024-03-11,2024-06-01,free,writing,False,0,9,0,False,5,3.8
user_03953,2024-03-04,2024-06-01,enterprise,general_qa,True,50,8,400,False,7,5.3
user_03954,2024-01-11,2024-06-01,free,coding,False,0,8,0,False,10,6.3
user_03955,2024-02-09,2024-06-01,free,writing,False,0,4,0,False,8,6.1
user_03956,2024-01-05,2024-06-01,pro,coding,True,25,5,125,False,9,8.6
user_03957,2024-02-12,2024-06-01,enterprise,writing,True,100,6,600,False,6,4.6
user_03958,2024-02-01,2024-04-01,free,writing,False,0,2,0,True,2,11.2
user_03959,2024-03-27,2024-06-01,free,writing,False,0,7,0,False,4,7.2
user_03960,2024-01-11,2024-06-01,free,writing,False,0,8,0,False,4,4.9
user_03961,2024-01-23,2024-04-22,free,writing,False,0,3,0,True,6,1.9
user_03962,2024-02-24,2024-06-01,free,writing,False,0,6,0,False,7,5.2
user_03963,2024-03-25,2024-06-01,free,coding,False,0,3,0,False,4,1.9
user_03964,2024-02-27,2024-06-01,free,writing,False,0,10,0,False,10,9.9
user_03965,2024-01-30,2024-03-30,free,coding,False,0,2,0,True,7,7.1
user_03966,2024-03-01,2024-06-01,pro,coding,True,30,7,210,False,5,1.8
user_03967,2024-02-26,2024-04-26,pro,writing,True,20,2,40,True,9,13.8
user_03968,2024-02-13,2024-05-13,enterprise,coding,True,50,3,150,True,7,4.4
user_03969,2024-03-15,2024-04-14,pro,writing,True,20,1,20,True,5,3.8
user_03970,2024-02-23,2024-03-24,free,coding,False,0,1,0,True,7,5.4
user_03971,2024-03-04,2024-06-01,pro,coding,True,20,10,200,False,9,6.6
user_03972,2024-03-06,2024-06-01,free,writing,False,0,5,0,False,6,3.3
user_03973,2024-03-14,2024-06-01,free,data_analysis,False,0,6,0,False,14,9.6
user_03974,2024-01-11,2024-03-11,free,writing,False,0,2,0,True,8,4.7
user_03975,2024-01-04,2024-05-03,pro,data_analysis,True,20,4,80,True,5,14.9
user_03976,2024-01-08,2024-02-07,pro,coding,True,20,1,20,True,9,1.5
user_03977,2024-01-29,2024-04-28,enterprise,writing,True,75,3,225,True,5,2.6
user_03978,2024-02-07,2024-06-01,free,writing,False,0,4,0,False,6,6.9
user_03979,2024-01-14,2024-05-13,free,writing,False,0,4,0,True,6,2.3
user_03980,2024-02-13,2024-04-13,free,writing,False,0,2,0,True,9,6.7
user_03981,2024-03-02,2024-06-01,free,general_qa,False,0,6,0,False,11,6.5
user_03982,2024-01-20,2024-06-01,pro,general_qa,True,20,10,200,False,3,4.7
user_03983,2024-03-26,2024-06-01,free,data_analysis,False,0,8,0,False,8,4.4
user_03984,2024-02-26,2024-05-26,free,general_qa,False,0,3,0,True,6,5.1
user_03985,2024-01-30,2024-05-29,pro,general_qa,True,20,4,80,True,8,5.7
user_03986,2024-03-15,2024-06-01,free,coding,False,0,7,0,False,6,6.8
user_03987,2024-03-13,2024-06-01,pro,general_qa,True,20,9,180,False,8,3.4
user_03988,2024-03-02,2024-05-31,free,general_qa,False,0,3,0,True,6,6.5
user_03989,2024-01-30,2024-06-01,free,coding,False,0,6,0,False,4,5.0
user_03990,2024-02-19,2024-06-01,free,writing,False,0,4,0,False,4,2.1
user_03991,2024-01-11,2024-03-11,free,general_qa,False,0,2,0,True,9,4.4
user_03992,2024-02-12,2024-06-01,pro,data_analysis,True,20,11,220,False,8,10.5
user_03993,2024-01-22,2024-06-01,free,writing,False,0,12,0,False,6,6.1
user_03994,2024-02-25,2024-06-01,pro,general_qa,True,20,5,100,False,7,3.4
user_03995,2024-01-26,2024-06-01,enterprise,writing,True,75,12,900,False,7,3.3
user_03996,2024-01-11,2024-06-01,pro,writing,True,20,5,100,False,7,10.2
user_03997,2024-03-14,2024-06-01,free,coding,False,0,4,0,False,4,14.4
user_03998,2024-01-09,2024-06-01,pro,general_qa,True,30,5,150,False,9,3.7
user_03999,2024-03-28,2024-06-01,free,writing,False,0,3,0,False,4,4.7
user_04000,2024-02-27,2024-06-01,enterprise,general_qa,True,100,6,600,False,6,11.0
user_04001,2024-02-09,2024-06-01,free,coding,False,0,11,0,False,7,6.6
user_04002,2024-03-20,2024-06-01,free,coding,False,0,3,0,False,7,5.7
user_04003,2024-02-02,2024-06-01,pro,coding,True,20,4,80,True,6,2.5
user_04004,2024-03-16,2024-06-01,enterprise,writing,True,50,9,450,False,10,3.0
user_04005,2024-02-25,2024-06-01,free,data_analysis,False,0,8,0,False,7,4.1
user_04006,2024-02-07,2024-06-01,free,coding,False,0,5,0,False,15,7.4
user_04007,2024-02-15,2024-06-01,free,general_qa,False,0,4,0,False,10,4.6
user_04008,2024-01-23,2024-06-01,free,writing,False,0,7,0,False,6,3.1
user_04009,2024-02-12,2024-06-01,enterprise,writing,True,75,8,600,False,6,2.1
user_04010,2024-02-03,2024-06-01,pro,writing,True,25,4,100,False,8,5.0
user_04011,2024-01-01,2024-03-31,enterprise,writing,True,75,3,225,True,9,2.1
user_04012,2024-01-27,2024-06-01,free,writing,False,0,11,0,False,4,13.1
user_04013,2024-03-24,2024-06-01,free,coding,False,0,3,0,False,6,4.3
user_04014,2024-01-27,2024-06-01,pro,general_qa,True,25,6,150,False,6,1.7
user_04015,2024-03-27,2024-05-26,free,data_analysis,False,0,2,0,True,8,3.3
user_04016,2024-03-15,2024-06-01,enterprise,coding,True,50,7,350,False,6,3.6
user_04017,2024-01-12,2024-05-11,free,writing,False,0,4,0,True,10,4.6
user_04018,2024-02-08,2024-06-01,free,writing,False,0,5,0,False,9,2.9
user_04019,2024-03-04,2024-06-01,free,writing,False,0,7,0,False,6,10.2
user_04020,2024-02-17,2024-06-01,free,writing,False,0,4,0,False,5,7.9
user_04021,2024-02-17,2024-06-01,free,writing,False,0,11,0,False,8,12.2
user_04022,2024-01-10,2024-06-01,free,coding,False,0,6,0,False,7,1.6
user_04023,2024-02-01,2024-05-31,free,coding,False,0,4,0,True,10,4.1
user_04024,2024-02-25,2024-05-25,free,coding,False,0,3,0,True,11,6.5
user_04025,2024-01-21,2024-06-01,free,data_analysis,False,0,5,0,False,6,2.0
user_04026,2024-01-27,2024-03-27,free,coding,False,0,2,0,True,8,3.3
user_04027,2024-03-27,2024-06-01,pro,data_analysis,True,20,5,100,False,7,2.5
user_04028,2024-01-17,2024-05-16,free,coding,False,0,4,0,True,3,6.9
user_04029,2024-01-29,2024-06-01,free,data_analysis,False,0,6,0,False,4,5.2
user_04030,2024-02-04,2024-06-01,pro,writing,True,25,8,200,False,7,10.5
user_04031,2024-01-15,2024-03-15,free,data_analysis,False,0,2,0,True,4,4.6
user_04032,2024-03-02,2024-06-01,enterprise,coding,True,50,6,300,False,12,12.1
user_04033,2024-01-13,2024-06-01,enterprise,coding,True,75,11,825,False,9,3.1
user_04034,2024-02-18,2024-06-01,free,writing,False,0,6,0,False,9,4.2
user_04035,2024-03-03,2024-04-02,enterprise,coding,True,50,1,50,True,9,2.7
user_04036,2024-03-24,2024-06-01,free,general_qa,False,0,9,0,False,9,13.2
user_04037,2024-01-14,2024-03-14,free,writing,False,0,2,0,True,10,2.9
user_04038,2024-03-29,2024-06-01,pro,coding,True,20,5,100,False,3,4.4
user_04039,2024-02-27,2024-06-01,free,writing,False,0,6,0,False,7,5.9
user_04040,2024-02-13,2024-06-01,free,general_qa,False,0,7,0,False,8,8.0
user_04041,2024-02-08,2024-05-08,free,data_analysis,False,0,3,0,True,8,4.2
user_04042,2024-03-30,2024-05-29,free,coding,False,0,2,0,True,7,7.5
user_04043,2024-01-17,2024-06-01,pro,data_analysis,True,20,6,120,False,6,3.4
user_04044,2024-02-17,2024-06-01,free,data_analysis,False,0,10,0,False,7,5.6
user_04045,2024-01-10,2024-06-01,enterprise,coding,True,75,9,675,False,11,5.1
user_04046,2024-01-04,2024-04-03,free,coding,False,0,3,0,True,11,3.9
user_04047,2024-01-19,2024-06-01,free,general_qa,False,0,5,0,False,8,3.5
user_04048,2024-03-11,2024-06-01,free,general_qa,False,0,12,0,False,6,2.7
user_04049,2024-02-29,2024-06-01,pro,coding,True,30,4,120,False,6,3.0
user_04050,2024-03-07,2024-06-01,free,general_qa,False,0,9,0,False,10,5.4
user_04051,2024-01-28,2024-06-01,free,coding,False,0,8,0,False,8,2.9
user_04052,2024-01-12,2024-06-01,enterprise,coding,True,50,5,250,False,9,3.0
user_04053,2024-02-22,2024-06-01,free,writing,False,0,8,0,False,4,14.4
user_04054,2024-03-30,2024-05-29,free,coding,False,0,2,0,True,11,6.9
user_04055,2024-01-20,2024-06-01,free,general_qa,False,0,8,0,False,4,9.4
user_04056,2024-01-19,2024-04-18,pro,data_analysis,True,20,3,60,True,9,6.2
user_04057,2024-03-17,2024-06-01,pro,general_qa,True,25,10,250,False,7,4.3
user_04058,2024-02-12,2024-06-01,pro,coding,True,25,5,125,False,3,8.4
user_04059,2024-03-20,2024-06-01,free,general_qa,False,0,3,0,False,6,9.1
user_04060,2024-01-04,2024-06-01,free,coding,False,0,7,0,False,10,4.3
user_04061,2024-02-25,2024-06-01,free,data_analysis,False,0,7,0,False,5,8.9
user_04062,2024-03-06,2024-04-05,pro,general_qa,True,20,1,20,True,3,3.7
user_04063,2024-01-30,2024-06-01,free,writing,False,0,8,0,False,4,8.8
user_04064,2024-03-21,2024-06-01,free,writing,False,0,6,0,False,5,12.0
user_04065,2024-01-07,2024-05-06,free,coding,False,0,4,0,True,5,5.9
user_04066,2024-01-09,2024-06-01,free,coding,False,0,9,0,False,4,3.7
user_04067,2024-03-15,2024-06-01,free,writing,False,0,5,0,False,9,3.6
user_04068,2024-01-30,2024-05-29,enterprise,writing,True,50,4,200,True,7,6.1
user_04069,2024-01-03,2024-05-02,pro,writing,True,30,4,120,True,9,3.8
user_04070,2024-01-30,2024-03-30,enterprise,data_analysis,True,50,2,100,True,5,2.8
user_04071,2024-01-28,2024-03-28,enterprise,general_qa,True,75,2,150,True,13,11.5
user_04072,2024-02-02,2024-06-01,pro,writing,True,20,10,200,False,6,4.2
user_04073,2024-02-01,2024-05-01,free,data_analysis,False,0,3,0,True,8,3.7
user_04074,2024-02-19,2024-06-01,pro,data_analysis,True,20,11,220,False,4,3.8
user_04075,2024-01-04,2024-06-01,free,writing,False,0,7,0,False,7,6.2
user_04076,2024-02-09,2024-06-01,free,data_analysis,False,0,8,0,False,7,6.4
user_04077,2024-02-06,2024-04-06,free,general_qa,False,0,2,0,True,5,3.4
user_04078,2024-02-14,2024-04-14,free,writing,False,0,2,0,True,7,4.0
user_04079,2024-03-22,2024-06-01,pro,writing,True,20,3,60,False,10,11.5
user_04080,2024-03-03,2024-06-01,enterprise,data_analysis,True,100,10,1000,False,8,1.6
user_04081,2024-02-13,2024-06-01,enterprise,coding,True,75,5,375,False,6,2.8
user_04082,2024-03-05,2024-06-01,pro,coding,True,20,11,220,False,7,6.2
user_04083,2024-01-13,2024-06-01,free,general_qa,False,0,5,0,False,6,4.3
user_04084,2024-02-10,2024-06-01,free,general_qa,False,0,6,0,False,10,5.3
user_04085,2024-01-17,2024-04-16,enterprise,writing,True,50,3,150,True,7,6.1
user_04086,2024-01-27,2024-03-27,free,general_qa,False,0,2,0,True,8,2.5
user_04087,2024-03-21,2024-06-01,free,coding,False,0,7,0,False,4,6.7
user_04088,2024-02-10,2024-06-01,free,coding,False,0,7,0,False,12,4.8
user_04089,2024-01-31,2024-06-01,free,data_analysis,False,0,7,0,False,9,1.8
user_04090,2024-03-07,2024-04-06,pro,writing,True,20,1,20,True,9,4.0
user_04091,2024-01-18,2024-02-17,free,writing,False,0,1,0,True,10,3.4
user_04092,2024-01-06,2024-04-05,free,coding,False,0,3,0,True,5,15.0
user_04093,2024-01-09,2024-04-08,pro,data_analysis,True,25,3,75,True,6,10.8
user_04094,2024-02-01,2024-06-01,pro,general_qa,True,25,12,300,False,7,9.5
user_04095,2024-02-16,2024-05-16,free,writing,False,0,3,0,True,5,1.6
user_04096,2024-03-08,2024-06-01,free,data_analysis,False,0,8,0,False,7,7.3
user_04097,2024-02-02,2024-06-01,free,general_qa,False,0,9,0,False,9,7.1
user_04098,2024-02-29,2024-05-29,free,data_analysis,False,0,3,0,True,13,3.2
user_04099,2024-01-19,2024-04-18,free,coding,False,0,3,0,True,10,3.1
user_04100,2024-01-07,2024-06-01,free,general_qa,False,0,7,0,False,5,4.9
user_04101,2024-03-11,2024-06-01,free,data_analysis,False,0,6,0,False,6,7.7
user_04102,2024-02-24,2024-05-24,pro,data_analysis,True,20,3,60,True,9,10.2
user_04103,2024-03-21,2024-05-20,free,coding,False,0,2,0,True,10,7.2
user_04104,2024-01-21,2024-03-21,free,coding,False,0,2,0,True,6,3.5
user_04105,2024-02-08,2024-06-01,pro,writing,True,20,12,240,False,4,8.1
user_04106,2024-01-05,2024-03-05,free,writing,False,0,2,0,True,6,4.2
user_04107,2024-03-27,2024-06-01,pro,data_analysis,True,25,3,75,False,8,5.7
user_04108,2024-03-17,2024-06-01,free,general_qa,False,0,7,0,False,9,6.7
user_04109,2024-03-11,2024-06-01,free,coding,False,0,3,0,False,4,8.3
user_04110,2024-02-22,2024-06-01,pro,coding,True,20,6,120,False,7,3.6
user_04111,2024-03-16,2024-05-15,free,writing,False,0,2,0,True,8,3.6
user_04112,2024-02-02,2024-05-02,pro,data_analysis,True,30,3,90,True,9,3.3
user_04113,2024-03-18,2024-04-17,free,writing,False,0,1,0,True,3,5.4
user_04114,2024-02-13,2024-06-01,free,coding,False,0,6,0,False,7,7.2
user_04115,2024-03-18,2024-06-01,free,writing,False,0,4,0,False,6,4.2
user_04116,2024-01-21,2024-06-01,free,general_qa,False,0,5,0,False,7,6.0
user_04117,2024-02-04,2024-06-01,free,writing,False,0,6,0,False,9,1.7
user_04118,2024-02-18,2024-06-01,pro,data_analysis,True,30,5,150,False,8,4.8
user_04119,2024-01-01,2024-06-01,pro,coding,True,30,6,180,False,8,2.5
user_04120,2024-01-27,2024-06-01,free,data_analysis,False,0,7,0,False,9,5.0
user_04121,2024-02-23,2024-06-01,pro,coding,True,20,7,140,False,8,3.7
user_04122,2024-02-17,2024-06-01,pro,writing,True,25,6,150,False,10,7.6
user_04123,2024-03-05,2024-06-01,free,writing,False,0,9,0,False,8,6.6
user_04124,2024-01-26,2024-06-01,enterprise,coding,True,50,9,450,False,10,4.0
user_04125,2024-02-11,2024-06-01,free,writing,False,0,9,0,False,8,4.0
user_04126,2024-03-01,2024-06-01,free,coding,False,0,5,0,False,4,4.8
user_04127,2024-03-26,2024-06-01,pro,coding,True,30,6,180,False,7,6.7
user_04128,2024-01-04,2024-06-01,pro,general_qa,True,20,5,100,False,5,5.2
user_04129,2024-03-04,2024-05-03,free,general_qa,False,0,2,0,True,8,3.0
user_04130,2024-03-20,2024-06-01,free,coding,False,0,5,0,False,6,3.5
user_04131,2024-03-15,2024-06-01,free,general_qa,False,0,9,0,False,6,2.8
user_04132,2024-03-26,2024-06-01,free,data_analysis,False,0,8,0,False,3,4.6
user_04133,2024-01-13,2024-06-01,enterprise,coding,True,50,10,500,False,6,6.1
user_04134,2024-03-13,2024-06-01,free,general_qa,False,0,5,0,False,7,4.8
user_04135,2024-02-03,2024-04-03,enterprise,data_analysis,True,75,2,150,True,3,2.3
user_04136,2024-01-26,2024-06-01,pro,writing,True,30,5,150,False,9,2.8
user_04137,2024-01-13,2024-04-12,free,general_qa,False,0,3,0,True,4,10.0
user_04138,2024-02-18,2024-06-01,pro,coding,True,30,5,150,False,6,8.2
user_04139,2024-01-26,2024-06-01,free,data_analysis,False,0,6,0,False,3,3.0
user_04140,2024-02-14,2024-06-01,pro,writing,True,25,6,150,False,9,2.5
user_04141,2024-03-10,2024-06-01,enterprise,writing,True,100,10,1000,False,9,3.4
user_04142,2024-03-07,2024-06-01,free,data_analysis,False,0,8,0,False,8,2.0
user_04143,2024-03-23,2024-05-22,pro,general_qa,True,25,2,50,True,7,1.6
user_04144,2024-01-29,2024-06-01,pro,writing,True,30,7,210,False,8,3.8
user_04145,2024-01-01,2024-03-31,free,data_analysis,False,0,3,0,True,6,4.7
user_04146,2024-02-21,2024-06-01,free,writing,False,0,10,0,False,5,1.9
user_04147,2024-03-03,2024-06-01,free,data_analysis,False,0,5,0,False,10,5.4
user_04148,2024-02-15,2024-05-15,free,data_analysis,False,0,3,0,True,10,3.6
user_04149,2024-03-23,2024-06-01,free,general_qa,False,0,8,0,False,8,5.0
user_04150,2024-01-22,2024-06-01,free,general_qa,False,0,8,0,False,8,6.6
user_04151,2024-03-01,2024-04-30,pro,writing,True,20,2,40,True,7,3.0
user_04152,2024-01-24,2024-06-01,free,coding,False,0,8,0,False,4,4.5
user_04153,2024-02-04,2024-06-01,pro,data_analysis,True,20,4,80,False,7,9.7
user_04154,2024-03-20,2024-06-01,enterprise,writing,True,100,12,1200,False,4,5.8
user_04155,2024-02-03,2024-03-04,free,data_analysis,False,0,1,0,True,6,13.3
user_04156,2024-01-08,2024-02-07,enterprise,writing,True,50,1,50,True,6,3.6
user_04157,2024-02-14,2024-06-01,pro,general_qa,True,30,9,270,False,5,15.8
user_04158,2024-03-24,2024-06-01,enterprise,writing,True,50,5,250,False,4,4.1
user_04159,2024-01-22,2024-03-22,enterprise,general_qa,True,75,2,150,True,5,2.4
user_04160,2024-02-22,2024-04-22,free,writing,False,0,2,0,True,6,2.8
user_04161,2024-03-25,2024-06-01,pro,coding,True,20,7,140,False,5,3.5
user_04162,2024-03-02,2024-05-31,enterprise,data_analysis,True,50,3,150,True,6,3.9
user_04163,2024-01-08,2024-04-07,free,general_qa,False,0,3,0,True,7,3.3
user_04164,2024-03-30,2024-05-29,free,writing,False,0,2,0,True,6,3.7
user_04165,2024-02-13,2024-05-13,free,writing,False,0,3,0,True,7,6.1
user_04166,2024-02-18,2024-06-01,free,coding,False,0,8,0,False,8,5.0
user_04167,2024-01-12,2024-06-01,free,data_analysis,False,0,5,0,False,5,6.6
user_04168,2024-03-23,2024-06-01,free,general_qa,False,0,3,0,False,9,3.6
user_04169,2024-02-03,2024-06-01,free,general_qa,False,0,4,0,False,5,4.2
user_04170,2024-02-09,2024-06-01,free,writing,False,0,6,0,False,6,2.1
user_04171,2024-01-29,2024-06-01,pro,writing,True,20,9,180,False,9,1.7
user_04172,2024-03-14,2024-06-01,pro,writing,True,25,10,250,False,6,2.5
user_04173,2024-02-12,2024-06-01,free,data_analysis,False,0,5,0,False,9,8.4
user_04174,2024-01-14,2024-06-01,enterprise,writing,True,75,6,450,False,8,7.8
user_04175,2024-01-12,2024-06-01,pro,writing,True,30,6,180,False,7,7.8
user_04176,2024-01-21,2024-06-01,pro,general_qa,True,30,5,150,False,6,1.1
user_04177,2024-03-03,2024-06-01,free,writing,False,0,5,0,False,6,1.6
user_04178,2024-01-13,2024-04-12,free,coding,False,0,3,0,True,4,1.9
user_04179,2024-03-14,2024-06-01,free,coding,False,0,9,0,False,6,1.2
user_04180,2024-03-07,2024-06-01,pro,writing,True,20,5,100,False,7,4.8
user_04181,2024-01-20,2024-06-01,pro,coding,True,25,6,150,False,9,2.9
user_04182,2024-03-26,2024-06-01,pro,writing,True,30,6,180,False,4,2.5
user_04183,2024-03-01,2024-03-31,free,general_qa,False,0,1,0,True,6,5.1
user_04184,2024-03-26,2024-05-25,free,coding,False,0,2,0,True,7,4.3
user_04185,2024-02-18,2024-06-01,enterprise,coding,True,50,8,400,False,6,3.2
user_04186,2024-03-16,2024-06-01,free,general_qa,False,0,5,0,False,9,2.6
user_04187,2024-03-28,2024-05-27,enterprise,general_qa,True,100,2,200,True,10,6.7
user_04188,2024-01-30,2024-02-29,free,writing,False,0,1,0,True,6,2.2
user_04189,2024-03-05,2024-06-01,pro,general_qa,True,25,5,125,False,6,3.5
user_04190,2024-02-19,2024-06-01,free,coding,False,0,6,0,False,8,8.6
user_04191,2024-03-16,2024-06-01,free,data_analysis,False,0,3,0,False,10,5.0
user_04192,2024-02-03,2024-05-03,free,coding,False,0,3,0,True,12,2.0
user_04193,2024-01-07,2024-05-06,pro,coding,True,25,4,100,True,9,3.4
user_04194,2024-01-04,2024-06-01,free,writing,False,0,6,0,False,5,4.5
user_04195,2024-03-08,2024-06-01,free,writing,False,0,5,0,False,7,2.4
user_04196,2024-01-11,2024-06-01,free,writing,False,0,6,0,False,5,1.9
user_04197,2024-01-19,2024-05-18,free,data_analysis,False,0,4,0,True,4,2.0
user_04198,2024-01-09,2024-06-01,enterprise,general_qa,True,100,11,1100,False,7,1.4
user_04199,2024-01-18,2024-05-17,free,coding,False,0,4,0,True,8,3.6
user_04200,2024-01-29,2024-06-01,free,coding,False,0,10,0,False,6,2.7
user_04201,2024-03-09,2024-06-01,enterprise,coding,True,75,12,900,False,6,2.5
user_04202,2024-01-13,2024-06-01,free,general_qa,False,0,5,0,False,8,6.8
user_04203,2024-01-24,2024-06-01,free,data_analysis,False,0,6,0,False,6,6.9
user_04204,2024-01-12,2024-06-01,enterprise,writing,True,50,6,300,False,5,3.5
user_04205,2024-03-09,2024-06-01,free,coding,False,0,6,0,False,5,7.1
user_04206,2024-02-01,2024-05-31,free,writing,False,0,4,0,True,6,3.8
user_04207,2024-01-26,2024-06-01,pro,coding,True,25,8,200,False,12,2.3
user_04208,2024-01-24,2024-06-01,free,writing,False,0,6,0,False,5,2.2
user_04209,2024-01-06,2024-06-01,free,data_analysis,False,0,6,0,False,8,1.8
user_04210,2024-02-22,2024-06-01,enterprise,coding,True,50,7,350,False,6,3.0
user_04211,2024-03-13,2024-04-12,enterprise,general_qa,True,100,1,100,True,7,9.3
user_04212,2024-01-12,2024-03-12,free,coding,False,0,2,0,True,4,7.6
user_04213,2024-01-25,2024-03-25,free,general_qa,False,0,2,0,True,9,1.3
user_04214,2024-01-12,2024-06-01,free,data_analysis,False,0,7,0,False,6,3.2
user_04215,2024-02-10,2024-05-10,free,writing,False,0,3,0,True,8,2.9
user_04216,2024-01-13,2024-06-01,free,general_qa,False,0,11,0,False,4,8.0
user_04217,2024-01-31,2024-06-01,free,writing,False,0,8,0,False,4,5.3
user_04218,2024-01-31,2024-04-30,pro,general_qa,True,20,3,60,True,6,4.3
user_04219,2024-03-27,2024-05-26,free,coding,False,0,2,0,True,5,2.6
user_04220,2024-03-07,2024-05-06,pro,writing,True,20,2,40,True,4,6.2
user_04221,2024-01-29,2024-06-01,pro,coding,True,25,7,175,False,6,7.1
user_04222,2024-01-03,2024-04-02,free,writing,False,0,3,0,True,7,3.7
user_04223,2024-03-01,2024-06-01,free,general_qa,False,0,6,0,False,4,2.7
user_04224,2024-01-24,2024-03-24,free,general_qa,False,0,2,0,True,4,1.9
user_04225,2024-03-15,2024-06-01,pro,writing,True,20,5,100,False,6,1.8
user_04226,2024-01-12,2024-06-01,free,writing,False,0,6,0,False,11,1.8
user_04227,2024-01-29,2024-06-01,free,data_analysis,False,0,6,0,False,5,9.4
user_04228,2024-02-22,2024-04-22,free,coding,False,0,2,0,True,8,8.4
user_04229,2024-02-15,2024-06-01,free,coding,False,0,7,0,False,10,7.9
user_04230,2024-02-10,2024-06-01,free,general_qa,False,0,5,0,False,8,8.3
user_04231,2024-01-12,2024-05-11,free,writing,False,0,4,0,True,8,4.3
user_04232,2024-02-25,2024-05-25,pro,general_qa,True,30,3,90,True,8,3.0
user_04233,2024-02-27,2024-06-01,free,writing,False,0,4,0,False,3,3.4
user_04234,2024-03-14,2024-06-01,free,data_analysis,False,0,4,0,False,5,8.1
user_04235,2024-03-01,2024-06-01,enterprise,coding,True,50,4,200,False,5,3.7
user_04236,2024-03-06,2024-06-01,pro,general_qa,True,20,5,100,False,9,2.8
user_04237,2024-03-27,2024-06-01,pro,writing,True,20,12,240,False,8,3.9
user_04238,2024-03-08,2024-06-01,free,data_analysis,False,0,11,0,False,7,2.1
user_04239,2024-01-28,2024-04-27,free,data_analysis,False,0,3,0,True,4,2.7
user_04240,2024-03-13,2024-06-01,free,writing,False,0,5,0,False,9,1.8
user_04241,2024-03-10,2024-06-01,free,coding,False,0,5,0,False,5,2.7
user_04242,2024-01-11,2024-05-10,free,data_analysis,False,0,4,0,True,2,4.5
user_04243,2024-02-01,2024-06-01,pro,writing,True,20,7,140,False,3,8.5
user_04244,2024-02-19,2024-04-19,free,general_qa,False,0,2,0,True,7,1.9
user_04245,2024-02-06,2024-03-07,free,coding,False,0,1,0,True,8,7.5
user_04246,2024-01-19,2024-02-18,free,writing,False,0,1,0,True,6,3.1
user_04247,2024-03-09,2024-06-01,free,coding,False,0,4,0,False,9,3.0
user_04248,2024-02-05,2024-06-01,free,general_qa,False,0,6,0,False,6,3.3
user_04249,2024-03-16,2024-06-01,pro,coding,True,20,6,120,False,6,4.5
user_04250,2024-02-19,2024-06-01,free,general_qa,False,0,12,0,False,8,6.0
user_04251,2024-01-04,2024-06-01,free,data_analysis,False,0,5,0,False,10,3.3
user_04252,2024-02-15,2024-06-01,free,writing,False,0,4,0,False,4,9.2
user_04253,2024-02-07,2024-03-08,pro,coding,True,25,1,25,True,11,6.1
user_04254,2024-01-13,2024-05-12,pro,writing,True,30,4,120,True,5,5.9
user_04255,2024-01-20,2024-06-01,free,general_qa,False,0,8,0,False,8,5.2
user_04256,2024-01-18,2024-02-17,pro,coding,True,25,1,25,True,4,2.8
user_04257,2024-02-24,2024-06-01,free,data_analysis,False,0,10,0,False,3,12.1
user_04258,2024-03-30,2024-05-29,free,writing,False,0,2,0,True,5,4.9
user_04259,2024-03-20,2024-06-01,free,data_analysis,False,0,11,0,False,7,4.1
